TIME_s,FUEL_kg,XI_m,YI_m,ZI_m,PHI_deg,THETA_deg,PSI_deg,P_deg/s,Q_deg/s,R_deg/s,TILTWING1_deg,FLAPWING1_deg,TILTWING2_deg,FLAPWING2_deg,TILTWING3_deg,FLAPWING3_deg,TILTWING4_deg,FLAPWING4_deg,WOW1_nd,WOW2_nd,WOW3_nd,WOW4_nd,TAS_kts,IAS_kts,GAMH_deg,GAMV_deg,ROC_ft/min,RADALT_ft,VGRND_kts,VGRNDX_kts,VGRNDY_kts,ALPHA_deg,BETA_deg,AXG1_g,AYG1_g,AZG1_g,NACELLEANGLE1_deg,OMEGA1_rad/s,TORQUE1_Nm,THETA01_deg,A1S1_deg,B1S1_deg,A0F1_deg,A1F1_deg,B1F1_deg,NACELLEANGLE2_deg,OMEGA2_rad/s,TORQUE2_Nm,THETA02_deg,A1S2_deg,B1S2_deg,A0F2_deg,A1F2_deg,B1F2_deg,NACELLEANGLE3_deg,OMEGA3_rad/s,TORQUE3_Nm,THETA03_deg,A1S3_deg,B1S3_deg,A0F3_deg,A1F3_deg,B1F3_deg,NACELLEANGLE4_deg,OMEGA4_rad/s,TORQUE4_Nm,THETA04_deg,A1S4_deg,B1S4_deg,A0F4_deg,A1F4_deg,B1F4_deg,AHRS1AXB_g,AHRS1AYB_g,AHRS1AZB_g,AHRS2AXB_g,AHRS2AYB_g,AHRS2AZB_g,PILAXB_g,PILAZB_g,PILAYB_g,X_LINACC_RESID_m/s^2,Y_LINACC_RESID_m/s^2,Z_LINACC_RESID_m/s^2,X_ANGACC_RESID_rad/s^2,Y_ANGACC_RESID_rad/s^2,Z_ANGACC_RESID_rad/s^2,V_RESID_m/s,GAMV_RESID_m/s,GAMH_RESID_m/s,P_RESID_rad/s,Q_RESID_rad/s,R_RESID_rad/s,PILOTCOND_RESID_rad,POWER_RESID_HP,OMEGA1_RESID_rad/s,OMEGA2_RESID_rad/s,OMEGA3_RESID_rad/s,OMEGA4_RESID_rad/s,OMEGADOT1_RESID_rad/s^2,OMEGADOT2_RESID_rad/s^2,OMEGADOT3_RESID_rad/s^2,OMEGADOT4_RESID_rad/s^2,NACELLE_RESID_deg,SPARE1_nd,SPARE2_nd,SPARE3_nd,SPARE4_nd,SPARE5_nd
0.2627764,0,-1.622253e-06,-7.058965e-09,-15.43274,-0.0003991779,-0.1336692,3.566943e-06,0.0002425346,-4.43845e-05,2.961831e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0006418136,0.0006241865,150.5786,0,-0.06494819,43.39022,2.449862e-05,-2.395104e-05,-1.127579e-08,88.22801,178.926,0.002337193,-1.071642e-06,0.9998717,89.9127,60.7732,10460.81,11.35915,0,0.4950897,-2.617873,0.4602872,-0.0173163,89.9127,60.7732,-10578.1,11.44065,0,0.5474323,2.617864,-0.5086719,0.0191971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005518725,-0.000137488,0.001772776,0,0
0.2670842,0,-1.675771e-06,-7.565493e-09,-15.43274,-0.0003981281,-0.1336694,3.707838e-06,0.0002450109,-4.483913e-05,3.572527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0006520542,0.0006341458,155.1821,0,-0.06598821,43.39022,2.390612e-05,-2.434841e-05,-4.458533e-07,88.22647,179.1187,0.002337832,-2.412627e-06,0.9998718,89.9127,60.7732,10460.8,11.35915,0,0.4950894,-2.617874,0.4604108,-0.01735889,89.9127,60.7732,-10578.1,11.44065,0,0.5474322,2.617865,-0.5088231,0.01924722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005978191,-7.358423e-05,0.001062524,0,0
0.271392,0,-1.730219e-06,-8.537002e-09,-15.43274,-0.0003970674,-0.1336696,3.861024e-06,0.000247602,-4.510694e-05,3.532923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0006623408,0.0006441499,156.6207,0,-0.06702983,43.39021,2.411751e-05,-2.478871e-05,-4.309093e-07,88.21812,179.1725,0.002338247,-1.167335e-05,0.9998721,89.9127,60.7732,10460.79,11.35915,0,0.4950882,-2.617875,0.460528,-0.01730131,89.9127,60.7732,-10578.11,11.44065,0,0.5474329,2.617866,-0.5089656,0.01917573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006051268,-5.075028e-05,-0.001246393,0,0
0.2756998,0,-1.785654e-06,-9.109661e-09,-15.43274,-0.0003959958,-0.1336698,4.004975e-06,0.0002500814,-4.53937e-05,3.157245e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0006726292,0.0006541557,152.9901,0,-0.06806774,43.39021,2.536847e-05,-2.524072e-05,-8.590137e-08,88.20779,179.019,0.002338127,-1.04144e-05,0.9998723,89.9127,60.7732,10460.79,11.35915,0,0.4950876,-2.617876,0.4605699,-0.0171774,89.9127,60.7732,-10578.11,11.44065,0,0.5474331,2.617867,-0.5090158,0.01902442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005460013,-8.238665e-05,-0.0004977783,0,0
0.2800076,0,-1.842066e-06,-8.971737e-09,-15.43274,-0.0003949138,-0.13367,4.13606e-06,0.0002524146,-4.587518e-05,2.942056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0006828494,0.0006640952,152.584,0,-0.06910131,43.3902,2.593104e-05,-2.566949e-05,2.103752e-07,88.20158,178.9985,0.002337689,-1.060389e-05,0.9998728,89.9127,60.7732,10460.79,11.35915,0,0.4950877,-2.617875,0.4605116,-0.0170599,89.9127,60.7732,-10578.11,11.44065,0,0.5474326,2.617866,-0.5089445,0.01888178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005372693,-0.0001411493,-0.000501288,0,0
0.2843154,0,-1.899378e-06,-8.588422e-09,-15.43273,-0.0003938219,-0.1336702,4.268623e-06,0.0002546931,-4.662503e-05,3.21896e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0006929961,0.0006739633,151.663,0,-0.07012721,43.3902,2.654968e-05,-2.605316e-05,1.355568e-07,88.20094,178.9584,0.002337036,-1.49301e-06,0.9998729,89.9127,60.7732,10460.8,11.35915,0,0.4950878,-2.617874,0.460387,-0.01701779,89.9127,60.7732,-10578.1,11.44065,0,0.5474321,2.617865,-0.5087933,0.01883115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005205374,-0.0002069891,0.001786878,0,0
0.2886232,0,-1.957498e-06,-8.723053e-09,-15.43273,-0.0003927198,-0.1336704,4.420521e-06,0.0002571377,-4.75406e-05,3.826221e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000703068,0.0006837585,155.7249,0,-0.07115026,43.39019,2.593045e-05,-2.639876e-05,-2.570576e-07,88.20676,179.1316,0.002336768,-2.825501e-06,0.9998729,89.9127,60.7732,10460.8,11.35915,0,0.4950874,-2.617873,0.4602688,-0.01707592,89.9127,60.7732,-10578.11,11.44065,0,0.5474321,2.617864,-0.5086509,0.01890204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006144379,-0.0002180823,0.001032473,0,0
0.2929311,0,-2.016378e-06,-9.241504e-09,-15.43273,-0.0003916066,-0.1336706,4.584195e-06,0.0002598558,-4.84034e-05,3.766185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0007131858,0.0006935985,156.7501,0,-0.07217524,43.39019,2.601767e-05,-2.673871e-05,-2.108325e-07,88.21265,179.1753,0.002336906,-1.183274e-05,0.9998727,89.9127,60.7732,10460.79,11.35914,0,0.4950861,-2.617873,0.460226,-0.01720038,89.9127,60.7732,-10578.13,11.44065,0,0.5474329,2.617863,-0.5086005,0.01905278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006474833,-0.0001824937,-0.001311204,0,0
0.2972389,0,-2.076034e-06,-9.319905e-09,-15.43273,-0.0003904821,-0.1336708,4.737578e-06,0.0002624027,-4.90677e-05,3.361861e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0007233844,0.000703517,153.1078,0,-0.0732045,43.39018,2.715047e-05,-2.709917e-05,1.40078e-07,88.21513,179.0277,0.002337275,-1.020739e-05,0.9998726,89.9127,60.7732,10460.79,11.35914,0,0.4950854,-2.617873,0.4602835,-0.01731841,89.9127,60.7732,-10578.12,11.44065,0,0.5474331,2.617864,-0.5086716,0.01919493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005349904,-0.0001259224,-0.0005659661,0,0
0.3015467,0,-2.136528e-06,-9.129863e-09,-15.43273,-0.0003893475,-0.133671,4.887969e-06,0.0002645282,-4.94901e-05,3.626738e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000733599,0.000713451,152.6835,0,-0.07423768,43.39018,2.766549e-05,-2.749523e-05,3.143062e-08,88.21324,179.0088,0.002337779,-9.102893e-07,0.9998726,89.9127,60.7732,10460.8,11.35914,0,0.4950854,-2.617874,0.4604073,-0.01736099,89.9127,60.7732,-10578.1,11.44065,0,0.5474326,2.617865,-0.5088226,0.01924504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004518203,-7.018573e-05,0.001795719,0,0
0.3058545,0,-2.197942e-06,-9.532426e-09,-15.43273,-0.0003882039,-0.1336712,5.057747e-06,0.0002665797,-4.974001e-05,4.248558e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0007437883,0.0007233604,156.9118,0,-0.07527205,43.39017,2.718431e-05,-2.792896e-05,-3.947334e-07,88.20676,179.1792,0.0023382,-2.434129e-06,0.999873,89.9127,60.7732,10460.8,11.35914,0,0.4950848,-2.617875,0.4605246,-0.01730332,89.9127,60.7732,-10578.11,11.44065,0,0.5474328,2.617866,-0.5089648,0.01917363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005006287,-4.584042e-05,0.001091224,0,0
0.3101623,0,-2.260336e-06,-1.036695e-08,-15.43272,-0.0003870509,-0.1336714,5.240264e-06,0.0002688929,-4.998769e-05,4.21866e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0007539709,0.0007332634,158.2068,0,-0.07630303,43.39017,2.74265e-05,-2.83802e-05,-3.584013e-07,88.19789,179.2266,0.002338215,-1.182471e-05,0.9998732,89.9127,60.7732,10460.79,11.35914,0,0.4950834,-2.617876,0.4605666,-0.01717928,89.9127,60.7732,-10578.12,11.44065,0,0.5474338,2.617867,-0.509015,0.01902246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005733498,-6.915143e-05,-0.001230036,0,0
0.3144701,0,-2.323712e-06,-1.06911e-08,-15.43272,-0.0003858877,-0.1336716,5.410391e-06,0.00027136,-5.0402e-05,3.680066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0007641495,0.0007431625,154.8466,0,-0.07733008,43.39016,2.861131e-05,-2.881508e-05,6.586063e-08,88.19122,179.0885,0.002337813,-1.199662e-05,0.9998736,89.9127,60.7732,10460.79,11.35914,0,0.4950826,-2.617875,0.4605083,-0.01706162,89.9127,60.7732,-10578.12,11.44065,0,0.5474343,2.617866,-0.5089436,0.01888001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005720521,-0.0001232043,-0.001270509,0,0
